,TestFile,TestCase,TargetFile,TargetFunction,LineFrom,LineTo
0,torture_knownhosts_verify.c,session_setup,pkd_daemon.c,rc,62,
0,torture_knownhosts_verify.c,session_setup,test_socket.c,s,34,
0,torture_knownhosts_verify.c,session_setup,socket.c,ssh_socket_struct::session,89,
0,torture_knownhosts_verify.c,session_setup,session.c,ssh_new,59,181
0,torture_knownhosts_verify.c,session_setup,libssh.h,SSH_OPTIONS_HOST,381,
0,torture_knownhosts_verify.c,session_setup,libssh.h,SSH_OPTIONS_LOG_VERBOSITY,394,
0,torture_knownhosts_verify.c,session_setup,libssh.h,SSH_OPTIONS_PROCESS_CONFIG,419,
0,torture_knownhosts_verify.c,session_setup,options.c,ssh_options_set,474,1039
0,torture_knownhosts_verify.c,session_setup,libssh.h,SSH_OPTIONS_USER,385,
0,torture_knownhosts_verify.c,session_setup,torture.c,torture_libssh_verbosity,1321,1323
0,torture_knownhosts_verify.c,session_setup,torture.h,TORTURE_SSH_SERVER,52,
0,torture_knownhosts_verify.c,session_setup,torture.h,TORTURE_SSH_USER_ALICE,56,
0,torture_knownhosts_verify.c,session_setup,libssh_scp.c,verbosity,28,
0,torture_knownhosts_verify.c,session_teardown,test_socket.c,s,34,
0,torture_knownhosts_verify.c,session_teardown,socket.c,ssh_socket_struct::session,89,
0,torture_knownhosts_verify.c,session_teardown,client.c,ssh_disconnect,672,750
0,torture_knownhosts_verify.c,session_teardown,session.c,ssh_free,191,326
0,torture_knownhosts_verify.c,torture_knownhosts_export,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_knownhosts_verify.c,torture_knownhosts_export,torture_knownhosts_verify.c,KNOWN_HOST_ENTRY_ECDSA,104,
0,torture_knownhosts_verify.c,torture_knownhosts_export,torture_knownhosts_verify.c,KNOWN_HOST_ENTRY_ED25519,105,
0,torture_knownhosts_verify.c,torture_knownhosts_export,pkd_daemon.c,rc,62,
0,torture_knownhosts_verify.c,torture_knownhosts_export,test_socket.c,s,34,
0,torture_knownhosts_verify.c,torture_knownhosts_export,sshd_direct-tcpip.c,SAFE_FREE,36,
0,torture_knownhosts_verify.c,torture_knownhosts_export,socket.c,ssh_socket_struct::session,89,
0,torture_knownhosts_verify.c,torture_knownhosts_export,torture_session_keys.c,session,61,
0,torture_knownhosts_verify.c,torture_knownhosts_export,client.c,ssh_connect,507,620
0,torture_knownhosts_verify.c,torture_knownhosts_export,src/knownhosts.c,ssh_session_export_known_hosts_entry,892,952
0,torture_knownhosts_verify.c,torture_knownhosts_write_and_verify,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_knownhosts_verify.c,torture_knownhosts_write_and_verify,pkd_daemon.c,rc,62,
0,torture_knownhosts_verify.c,torture_knownhosts_write_and_verify,test_socket.c,s,34,
0,torture_knownhosts_verify.c,torture_knownhosts_write_and_verify,socket.c,ssh_socket_struct::session,89,
0,torture_knownhosts_verify.c,torture_knownhosts_write_and_verify,torture_session_keys.c,session,61,
0,torture_knownhosts_verify.c,torture_knownhosts_write_and_verify,client.c,ssh_connect,507,620
0,torture_knownhosts_verify.c,torture_knownhosts_write_and_verify,libssh.h,SSH_KNOWN_HOSTS_OK,262,
0,torture_knownhosts_verify.c,torture_knownhosts_write_and_verify,src/knownhosts.c,ssh_session_is_known_server,1255,1258
0,torture_knownhosts_verify.c,torture_knownhosts_write_and_verify,src/knownhosts.c,ssh_session_update_known_hosts,965,1038
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,pkd_daemon.c,rc,62,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,test_socket.c,s,34,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,socket.c,ssh_socket_struct::session,89,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,torture_session_keys.c,session,61,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,misc.h,ssh_iterator_value,73,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,libssh.h,SSH_KEYTYPE_ECDSA_P521,302,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,libssh.h,SSH_KEYTYPE_ED25519,297,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,libssh.h,SSH_KEYTYPE_RSA,294,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,src/knownhosts.c,ssh_known_hosts_get_algorithms,347,453
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,misc.c,ssh_list_count,703,713
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,misc.c,ssh_list_free,669,680
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,misc.c,ssh_list_get_iterator,682,686
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,misc.c,ssh_list_remove,771,798
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,libssh.h,SSH_OPTIONS_KNOWNHOSTS,389,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,options.c,ssh_options_set,474,1039
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,torture_knownhosts_verify.c,TMP_FILE_TEMPLATE,34,
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,torture.c,torture_create_temp_file,999,1029
0,torture_knownhosts_verify.c,torture_knownhosts_precheck,torture_key.c,torture_get_testkey_pub,854,857
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,pkd_daemon.c,rc,62,
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,test_socket.c,s,34,
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,socket.c,ssh_socket_struct::session,89,
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,torture_session_keys.c,session,61,
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,misc.h,ssh_iterator_value,73,
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,libssh.h,SSH_KEYTYPE_RSA,294,
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,src/knownhosts.c,ssh_known_hosts_get_algorithms,347,453
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,misc.c,ssh_list_count,703,713
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,misc.c,ssh_list_free,669,680
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,misc.c,ssh_list_get_iterator,682,686
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,libssh.h,SSH_OPTIONS_KNOWNHOSTS,389,
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,options.c,ssh_options_set,474,1039
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,torture_knownhosts_verify.c,TMP_FILE_TEMPLATE,34,
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,torture.c,torture_create_temp_file,999,1029
0,torture_knownhosts_verify.c,torture_knownhosts_duplicate,torture_key.c,torture_get_testkey_pub,854,857
0,torture_knownhosts_verify.c,torture_knownhosts_other,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_knownhosts_verify.c,torture_knownhosts_other,pkd_daemon.c,rc,62,
0,torture_knownhosts_verify.c,torture_knownhosts_other,test_socket.c,s,34,
0,torture_knownhosts_verify.c,torture_knownhosts_other,socket.c,ssh_socket_struct::session,89,
0,torture_knownhosts_verify.c,torture_knownhosts_other,torture_session_keys.c,session,61,
0,torture_knownhosts_verify.c,torture_knownhosts_other,client.c,ssh_connect,507,620
0,torture_knownhosts_verify.c,torture_knownhosts_other,libssh.h,SSH_KEYTYPE_RSA,294,
0,torture_knownhosts_verify.c,torture_knownhosts_other,libssh.h,SSH_KNOWN_HOSTS_OTHER,275,
0,torture_knownhosts_verify.c,torture_knownhosts_other,libssh.h,SSH_OPTIONS_HOSTKEYS,406,
0,torture_knownhosts_verify.c,torture_knownhosts_other,libssh.h,SSH_OPTIONS_KNOWNHOSTS,389,
0,torture_knownhosts_verify.c,torture_knownhosts_other,options.c,ssh_options_set,474,1039
0,torture_knownhosts_verify.c,torture_knownhosts_other,src/knownhosts.c,ssh_session_is_known_server,1255,1258
0,torture_knownhosts_verify.c,torture_knownhosts_other,torture_knownhosts_verify.c,TMP_FILE_TEMPLATE,34,
0,torture_knownhosts_verify.c,torture_knownhosts_other,torture.c,torture_create_temp_file,999,1029
0,torture_knownhosts_verify.c,torture_knownhosts_other,torture_key.c,torture_get_testkey_pub,854,857
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,pkd_daemon.c,rc,62,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,test_socket.c,s,34,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,socket.c,ssh_socket_struct::session,89,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,torture_session_keys.c,session,61,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,client.c,ssh_connect,507,620
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,client.c,ssh_disconnect,672,750
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,session.c,ssh_free,191,326
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,libssh.h,SSH_KNOWN_HOSTS_OK,262,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,libssh.h,SSH_KNOWN_HOSTS_UNKNOWN,257,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,session.c,ssh_new,59,181
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,libssh.h,SSH_OPTIONS_HOST,381,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,libssh.h,SSH_OPTIONS_HOSTKEYS,406,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,libssh.h,SSH_OPTIONS_KNOWNHOSTS,389,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,options.c,ssh_options_set,474,1039
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,libssh.h,SSH_OPTIONS_USER,385,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,src/knownhosts.c,ssh_session_is_known_server,1255,1258
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,src/knownhosts.c,ssh_session_update_known_hosts,965,1038
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,torture_knownhosts_verify.c,TMP_FILE_TEMPLATE,34,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,torture.c,torture_create_temp_file,999,1029
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,torture.h,TORTURE_SSH_SERVER,52,
0,torture_knownhosts_verify.c,torture_knownhosts_unknown,torture.h,TORTURE_SSH_USER_ALICE,56,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,torture_knownhosts_verify.c,BAD_RSA,36,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,pkd_daemon.c,rc,62,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,test_socket.c,s,34,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,socket.c,ssh_socket_struct::session,89,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,torture_session_keys.c,session,61,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,client.c,ssh_connect,507,620
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,client.c,ssh_disconnect,672,750
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,session.c,ssh_free,191,326
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,libssh.h,SSH_KNOWN_HOSTS_CHANGED,269,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,libssh.h,SSH_KNOWN_HOSTS_OK,262,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,session.c,ssh_new,59,181
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,libssh.h,SSH_OPTIONS_HOST,381,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,libssh.h,SSH_OPTIONS_HOSTKEYS,406,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,libssh.h,SSH_OPTIONS_KNOWNHOSTS,389,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,options.c,ssh_options_set,474,1039
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,src/knownhosts.c,ssh_session_is_known_server,1255,1258
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,src/knownhosts.c,ssh_session_update_known_hosts,965,1038
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,torture_knownhosts_verify.c,TMP_FILE_TEMPLATE,34,
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,torture.c,torture_create_temp_file,999,1029
0,torture_knownhosts_verify.c,torture_knownhosts_conflict,torture.h,TORTURE_SSH_SERVER,52,
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,torture.h,assert_return_code,48,
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,pkd_daemon.c,rc,62,
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,test_socket.c,s,34,
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,sshd_direct-tcpip.c,SAFE_FREE,36,
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,socket.c,ssh_socket_struct::session,89,
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,torture_session_keys.c,session,61,
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,client.c,ssh_connect,507,620
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,libssh.h,SSH_KNOWN_HOSTS_OK,262,
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,libssh.h,SSH_OPTIONS_KNOWNHOSTS,389,
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,options.c,ssh_options_set,474,1039
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,src/knownhosts.c,ssh_session_is_known_server,1255,1258
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,src/knownhosts.c,ssh_session_update_known_hosts,965,1038
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,torture.c,torture_make_temp_dir,976,997
0,torture_knownhosts_verify.c,torture_knownhosts_new_file,torture.c,torture_rmdirs,117,182
0,torture_knownhosts_verify.c,torture_run_tests,pkd_daemon.c,rc,62,
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,session_setup,59,93
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,session_teardown,95,102
0,torture_knownhosts_verify.c,torture_run_tests,init.c,ssh_finalize,218,220
0,torture_knownhosts_verify.c,torture_run_tests,init.c,ssh_init,147,149
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,sshd_group_setup,46,51
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,sshd_group_teardown,53,57
0,torture_knownhosts_verify.c,torture_run_tests,torture.h,torture_filter_tests,120,
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,torture_knownhosts_conflict,376,444
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,torture_knownhosts_duplicate,216,270
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,torture_knownhosts_export,106,127
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,torture_knownhosts_new_file,446,481
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,torture_knownhosts_other,272,310
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,torture_knownhosts_precheck,146,214
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,torture_knownhosts_unknown,312,374
0,torture_knownhosts_verify.c,torture_run_tests,torture_knownhosts_verify.c,torture_knownhosts_write_and_verify,129,144
0,torture_proxycommand.c,sshd_setup,torture.c,torture_setup_sshd_server,828,856
0,torture_proxycommand.c,sshd_teardown,torture.c,torture_teardown_sshd_server,963,974
0,torture_proxycommand.c,session_setup,torture.h,assert_return_code,48,
0,torture_proxycommand.c,session_setup,pkd_daemon.c,rc,62,
0,torture_proxycommand.c,session_setup,test_socket.c,s,34,
0,torture_proxycommand.c,session_setup,socket.c,ssh_socket_struct::session,89,
0,torture_proxycommand.c,session_setup,session.c,ssh_new,59,181
0,torture_proxycommand.c,session_setup,libssh.h,SSH_OPTIONS_HOST,381,
0,torture_proxycommand.c,session_setup,libssh.h,SSH_OPTIONS_LOG_VERBOSITY,394,
0,torture_proxycommand.c,session_setup,options.c,ssh_options_set,474,1039
0,torture_proxycommand.c,session_setup,libssh.h,SSH_OPTIONS_USER,385,
0,torture_proxycommand.c,session_setup,torture.c,torture_libssh_verbosity,1321,1323
0,torture_proxycommand.c,session_setup,torture.h,TORTURE_SSH_SERVER,52,
0,torture_proxycommand.c,session_setup,torture.h,TORTURE_SSH_USER_ALICE,56,
0,torture_proxycommand.c,session_setup,libssh_scp.c,verbosity,28,
0,torture_proxycommand.c,session_teardown,test_socket.c,s,34,
0,torture_proxycommand.c,session_teardown,socket.c,ssh_socket_struct::session,89,
0,torture_proxycommand.c,session_teardown,client.c,ssh_disconnect,672,750
0,torture_proxycommand.c,session_teardown,session.c,ssh_free,191,326
0,torture_proxycommand.c,torture_options_set_proxycommand_notexist,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_proxycommand.c,torture_options_set_proxycommand_notexist,torture_cmocka.h,assert_ssh_return_code_equal,43,
0,torture_proxycommand.c,torture_options_set_proxycommand_notexist,pkd_daemon.c,rc,62,
0,torture_proxycommand.c,torture_options_set_proxycommand_notexist,test_socket.c,s,34,
0,torture_proxycommand.c,torture_options_set_proxycommand_notexist,socket.c,ssh_socket_struct::session,89,
0,torture_proxycommand.c,torture_options_set_proxycommand_notexist,torture_session_keys.c,session,61,
0,torture_proxycommand.c,torture_options_set_proxycommand_notexist,client.c,ssh_connect,507,620
0,torture_proxycommand.c,torture_options_set_proxycommand_notexist,libssh.h,SSH_ERROR,330,
0,torture_proxycommand.c,torture_options_set_proxycommand_notexist,libssh.h,SSH_OPTIONS_PROXYCOMMAND,400,
0,torture_proxycommand.c,torture_options_set_proxycommand_notexist,options.c,ssh_options_set,474,1039
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,pkd_daemon.c,rc,62,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,test_socket.c,s,34,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,socket.c,ssh_socket_struct::session,89,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,torture_session_keys.c,session,61,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,client.c,ssh_connect,507,620
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,session.c,ssh_get_fd,566,572
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,libssh.h,SSH_INVALID_SOCKET,140,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,libssh.h,SSH_OPTIONS_PROXYCOMMAND,400,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,options.c,ssh_options_set,474,1039
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh,torture.c,torture_server_address,498,524
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh_stderr,torture_cmocka.h,assert_ssh_return_code,34,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh_stderr,pkd_daemon.c,rc,62,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh_stderr,test_socket.c,s,34,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh_stderr,socket.c,ssh_socket_struct::session,89,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh_stderr,torture_session_keys.c,session,61,
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh_stderr,client.c,ssh_connect,507,620
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh_stderr,session.c,ssh_get_fd,566,572
0,torture_proxycommand.c,torture_options_set_proxycommand_ssh_stderr,libssh.h,SSH_INVALID_SOCKET,140,
